BatV1, BatI1, BatEn1, PanelV1, PanelP1, BatV2,BatI2, BatEn2, PanelV2, PanelP2, Hours
13.45, 3.26, 0.02, 19.40, 45.00, 0.5642
12.58, 1.33, 0.02, 18.64, 54.00, 0.5670
13.49, 3.70, 0.02, 18.52, 51.00, 0.5670
12.57, 1.30, 0.02, 18.64, 54.00, 0.5698
13.49, 3.72, 0.02, 19.37, 51.00, 0.5698
12.57, 1.26, 0.01, 19.47, 54.00, 0.5726
13.49, 3.67, 0.01, 18.92, 51.00, 0.5726
12.57, 1.03, 0.01, 19.07, 52.00, 0.5753
13.47, 3.33, 0.01, 18.92, 47.00, 0.5753
12.54, 0.60, 0.01, 19.07, 47.00, 0.5781
13.48, 3.45, 0.01, 19.34, 46.00, 0.5781
12.50, -0.45, -0.01, 19.20, 36.00, 0.5809
13.49, 3.65, -0.01, 19.31, 50.00, 0.5809
12.48, -0.90, -0.01, 18.74, 27.00, 0.5837
13.49, 3.70, -0.01, 18.46, 50.00, 0.5837
12.50, -0.45, -0.01, 17.42, 30.00, 0.5864
13.49, 3.73, -0.01, 18.88, 51.00, 0.5864
12.42, -2.21, -0.03, 17.39, 8.00, 0.5892
13.49, 3.72, -0.03, 19.77, 52.00, 0.5892
12.42, -2.21, -0.03, 17.42, 8.00, 0.5920
13.49, 3.77, -0.03, 19.31, 52.00, 0.5920
12.42, -2.16, -0.03, 17.61, 8.00, 0.5948
13.51, 3.76, -0.03, 18.43, 52.00, 0.5948
12.44, -1.37, -0.02, 17.82, 15.00, 0.5975
13.50, 3.79, -0.02, 19.25, 52.00, 0.5975
12.50, -0.37, -0.00, 14.42, 29.00, 0.6003
13.49, 3.76, -0.00, 19.74, 52.00, 0.6003
12.48, -0.97, -0.01, 15.16, 26.00, 0.6031
13.49, 3.80, -0.01, 18.85, 52.00, 0.6031
12.48, -0.65, -0.01, 17.42, 25.00, 0.6059
13.47, 3.36, -0.01, 19.20, 49.00, 0.6059
